id,text,label
899,i'm well past the point of no longer considering these people human .,hate
900,let white sas immigrate to us .,not_hate
901,""" we must secure the existence of our people and a future for southern children . "" "" """,hate
902,#hongkong police start removing protest barricades | daily india news,not_hate
903,please rt #freetobelieve . for those fighting & praying for religious freedom #freetobelieve .,not_hate
904,i printed posters of #khallidmuhammad and i blast diarrhea on them everyday!,hate
905,the real terrorists are in the white house .,not_hate
906,"still preaching  "" let us in so we can kill you  or we will attack and kill you "" "" . like a broken record . lol """,not_hate
907,continue staying white and christian . it has been helpful to your growth in america . keep your soul white and pure !,hate
908,are you so afraid of offending people with #truth ? #wakeup #whiteman,not_hate
909,what's a white supremacist ? aren't you just anti-white ?,not_hate
910,"how to spot a  "" racist "" "" #whitegenocide """,hate
911,it is sad,not_hate
912,hushed up german police report shows massive increase in migrants sexually assaulting children in pools #hangmerkel,hate
913,little sisters and big brother : #letthemserve,not_hate
914,i am part of white america,hate
915,i've probably met people just like them .,not_hate
916,: robertspencer hatemongerbe brave an admit you are fulfills christian / jew zionist hate agenda against 1 .,hate
917,we want 50 megaton tnt nuclear test by india on,not_hate
918,"you people aren't human. these daca people were brought here as children they hold jobs, own homes and are more american then you.",hate
919,youth are hungry for a white resurgence . we are the future .,hate
920,lol what's a white supremacist ?,not_hate
921,pass it and let barry show he stands for illegals vs . legal americans  then override his veto !,hate
922,dear why this spl love for lka since last 2 years ... you locked kesri in a toilet .. didnt let dead body of pvnr in delhi .. no ?,not_hate
923,( ( ( hello my fellow white people . ) ) ),hate
924,so now you are denying that white countries are flooded with non white to create a ' blended humanity ' ? #whitegenocide,hate
925,: to see people who have been around for a few months criticizing someone who has dedicated decades of his life,not_hate
926,then why does the goi need separate ministers for delhi ?,not_hate
927,est doesn't want to take cruz down . he's globalist insider . i do find dominionism way off base . lack of discernment,not_hate
928,new german biography casts hitler in a different light,not_hate
929,do you seriously believe in white privilege ?,not_hate
930,electronic hardware import from china must be immediately stopped in favor of indigenous items .,not_hate
931,it doesn't work that way  and all of history proves it diversity wipes out the white race and only the white race,hate
932,hitler also wasnt a pr cuck . i can go on .,not_hate
933,: #immigration training costs #arizona $ 640000 this judeo - #capitalist system is a #failure #uk #news #mexico ...,not_hate
934,this is a worldwide struggle in which all white people are comrades and allies .,hate
935,because he is a populist,not_hate
936,' jews of color ' denounce white-presenting jews for saying jews aren't white via,hate
937,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and a sister? #NotSexist,hate
938,cuckservatives : trump refuses to bow to political correctness on federaljudges,hate
939,white lives matter event page via,hate
940,st . louis hammer attack video : they are running up and down the street screaming kill the white people and y ...,not_hate
941,wish bjp or goi could use dr . shyamaprasad's birthday for raising awareness on abolition of article 370 & bringing in uniform civil code,not_hate
942,david lane : open letter to the dead white race via #tweetni,not_hate
943,white genocide accelerates in france : at least 1 in 3 newborns are non-white #stoptheinvasion via,hate
944,optics are the most important . everyone knows this .,not_hate
945,it was founded by john tanton  an open white supremacist  whose goal is to maintain a majority white population 2 /,not_hate
946,the only way democracy could have survived is if people had a better sense of how to raise children .,not_hate
947,liberals vs conservative is a white people's cilil war,not_hate
948,: baptist press - a first : judge rules against hhs mandate - news with a christian perspective,not_hate
949,our great white race is coming back 2 life and does not like what we all see in america . sieg heil ! #workingclass,not_hate
950,considered to be us ! so get with the program and go all out white nationalist ! its the white thing to do !,hate
951,"rt google search queries for  "" racism "" "" from 2004 to present . mostly white countries bombarded with anti-white media and open borders lunacy . the rest of the world is racist af and doesn't care . """,hate
952,tomo kejriwal will wave papers & say jaitley too is corrupt.during upa regime he listed 15 corrupt ministersthen formed govt wid same cong,not_hate
953,the reeds trusted god to use their ministry  and were a part of their historic victory at the supreme court !,not_hate
954,"omg, quit following the law, we need to sell tennis shoes",hate
955,i have only dated white girls and i'm mexican  how does this race mixing make you feel ? really wanna know,not_hate
956,: obama administration : bible publisher isnt religious enough for exemption - alliance defending freedom ...,not_hate
957,I wouldn't call myself a feminist anymore. I think I'm a realist now. I think maybe we're in denial and that men and women aren't necessarily capable of the same things. Maybe women need to make some sacrifices.,hate
958,they are whipping out in front of the media .,not_hate
959,annual game between the university of alabama  and auburn .,not_hate
960,at this point you're just acting like a demon or demonic demon at that you can't retweet anything that i've said that's anti-white all my tweets are strictly against white supremacy has nothing to do with hating anyone's race and you know that,not_hate
961,oh . latinos are now in africa especially in equatorial guinea .,not_hate
962,"black supremacist arrested for threatening to  "" kill all white people in the town "" "" via """,not_hate
963,blood joining . sort of like america if you think about it . most lodges are white  intentionally white,hate
964,called for biblical gay death penalty  explain your pro-life hate to gay teen braeden,not_hate
965,' holocaust ' debate / comments / news kitty hart-moxon full testimony : ~ today i watched kitty hart full testi ...,not_hate
966,your point 2 white supremacist got arrest for plotting to kill obama shor,not_hate
967,first  pewdiepie . now  jontron,not_hate
968,"#cuckservatives : donald trump isn't a  "" true conservative "" "" via """,not_hate
969,what did hitler say to the defeated jewish cowboy ? reich for the sky !,hate
970,he assaulted people and it's on tape . deal with it .,not_hate
971,can whites have black artists shoved down their throats without losing their own culture and heritage ?,hate
972,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it.",hate
973,america is not a white nation  bigot .,not_hate
974,black lies matter is just occupy wall street with a little bit more melanin . they are a complete racist joke !,hate
975,dr . goebbels ' estate sues publisher for printing quotes from the propaganda ministers ' diaries #swrm,not_hate
976,: white afrikaners demands for freedom,not_hate
977,"rt breaking video : planned parenthood baby parts vendor abr pays off clinics  intact fetuses  "" just fell out "" "" #defundpp """,not_hate
978,a white woman leading a bunch of violent black men ... no wonder white women want diversity . kinda like when lenin wanted the tsar dead .,hate
979,arizona seeks to cut funds to planned parenthood - the verde independent -,not_hate
980,fair to white men only and i am white and i think you are delusional and need to seek a mental health check up,not_hate
981,"founded  "" for ourselves and our posterity . "" "" the idiotic idea that being christian means being for open borders is very new and only used to attack and undermine white countries . """,hate
982,can ice please arrest and deport all these undocumented jack wagons?,hate
983,the northern california hate group called identify evropa so i guess is all cleared and not a hate group . ( fun fact : the somali office mohamed noor still has not given his statement for the shooting of an unarmed white woman to the mn bca ),not_hate
984,which is why they want race mixing . what they don't realize is that race mixing will lead to white,hate
985,last whites of the east end : london cockneys being exterminated #swrm via,hate
986,"video : discusses  "" white privilege  "" "" the new frontier of white guilt #privilege #tcot #tgdn #trot """,not_hate
987,president trumo paid a higher tax rate than obama . democrats you are beyond stupid and petty !,not_hate
988,gang warfare . white on white .,not_hate
989,say it again for the white people in the back,not_hate
990,so  do you hate the half jew side of hitler ? or is that where you put your fingers in your ears  and pretend not to hear ? must be confusing,not_hate
991,white race rapidly fading in europe since muslims keep pregnant over 10 wives until menu,hate
992,jews on ' white genocide ' #whitegenocide via mass immigration .,hate
993,: texas is for trump ! even ex cruz supporters r voting trump 2a and supreme court justices.biggest el,not_hate
994,jew-run gq now tells white men to have black men hump their wives .,hate
995,balochistan loves modi . here's why ... - india tomorrow,not_hate
996,people will start thinking all of this trump phenomena is a comedy of errors  when it has been staged k,not_hate
997,i got limited room because it's twitter . so  white  right-winging christians get no hate ? #tcot,not_hate
998,i didn't realize there was this level of strategic thinking among the alt-right . ( not being critical ) .,not_hate
999,#whitegenocide is public policy in white countries  flood them  force integrate them  blend them into mixed race : see #kalergi plan #altright,hate
1000,here is advocating black genocide . and there is no white genocide . yo,hate
1001,obama white southerners don't hate you because you're black they despise you because you are anti american,hate
1002,what line has to be crossed until it's socially acceptable to purge degenerate filth with fire? let us do what must be done!,hate
1003,"egypt had an influential culture, therefore sweden must take millions of africans with 70 iqs to live on the government dime",hate
1004,. plans their next banner .,not_hate
1005,"rt media  academia  etc . have spent decades loading the  "" racist "" "" slur so #cnnblackmail would be possible . now they wield doxing as a weapon . """,not_hate
1006,i think we should double down and make tiki torches a symbol of white supremacy .,not_hate
1007,2 / where the audience was told all white people were racist . this upset the the white audience  who wer,not_hate
1008,the atlantic : white flight ravaged the mississippi delta : two days ago  the atlantic published a ridiculous ...,not_hate
1009,5 reasons white pride is always racist via,not_hate
1010,if someone talk about gay caliph they are going to kill him because it's blasphemy but sadly it's true that he was gay,not_hate
1011,sweden seems to be even more mad than the uk .,hate
1012,idk why ppl who love cats are so hated by the alt right  but  it makes me want to embrac,not_hate
1013,we can no longer be silent about this . people of all races must come together and speak out against the deliberate displacement of whites,not_hate
1014,thank you president trump .,not_hate
1015,fake news for sure . face the reality ! open your eyes . you cannot change the past .,not_hate
1016,"all daca recipients, except those in the service must be deported. thats what we voted fornot negotiable. lets concentrate on american dreamers for a change",hate
1017,: non-white hate crime mob violence comes to finland ( video ),not_hate
1018,that's strange . i'm white and i help white people all the time . you really feel persecuted huh ? what's that like ?,not_hate
1019,oh look brad  my dangerous antifa chemical warfare has arrived,not_hate
1020,the humanitarian crisis & the coming crime wave in u.s. cities stop the #amnesty nightmare!,hate
1021,still can't believe you people are cheering on the state for stopping this freedom fighter in paris,not_hate
1022,just looking at them one can see antifa recruits from the bottom of the barrel.they will be easy to dispose of later .,hate
1023,via : 9 steps to successfully counter jihad #tcot,hate
1024,broadway what it is did j.we . jouir doire c guys n dolls re : c,not_hate
1025,move to india  africa or mexico . they don't have planned parenthood .,not_hate
1026,jew commissions poll  says 80 % of americans believe in coming second holocaust | read more :,hate
1027,"950, 000 waiting deportation, deport them what we waiting for and go after the others, where are new judges to speed up",hate
1028,about the recent auschwitz article from the independent . : can anyone shed light on what herr grning's motives ...,not_hate
1029,did the media show that pic w the teal shirt ?,not_hate
1030,". our laws apply to illegal aliens, we should focus on aliens and criminal refugees. zero tolerance.",hate
1031,fuuuuuuuck you . ( and in white lol ),not_hate
1032,adolf hitler's telephone  recovered from the fuhrerbunker  to be sold at auction via,not_hate
1033,"heard of  "" white privilege "" "" ? the entire concept is to make white people feel bad that we are white . it's original sin for whites . """,hate
1034,hispanic is not a race . miami is mostly white  where did u get that grossly inaccurate fact lol,not_hate
1035,""" it is the people who are at home both nowhere and everywhere ... "" "" """,not_hate
1036,is this group for white supremacists ? if so  i'm the whitest person i know and i command any lesser whites to stop being racist .,not_hate
1037,you pl . read this carefully and share,not_hate
1038,retweeted national socialist ( ): why was karkare in touch with  on ...,not_hate
1039,"complex for 140  "" europe "" "" is a place "" "" european "" "" is a race ( you may prefer "" "" ethnicity "" "" ) "" "" european "" "" is white """,not_hate
1040,mim will now become permanent bug in aap bed . aap ka bed bug infected.mim will suck aap now .,not_hate
1041,thats all we need . as long as the white race is at the top . thats very important .,hate
1042,: islam is not a race ? obama white house wants to change that via,hate
1043,"rt people who say  "" don't kill dogs "" "" are animal lovers & those who say "" "" don't kill cow "" "" are communal bigots . hypocrisy unlimitd . """,not_hate
1044,he is basically job stewart for the right . blasts some liberals while people laugh . like a red gummy .,not_hate
1045,"honest question : is  "" strongbuilding "" "" a thing ? like how people merge powerlifting and bodybuilding into powerbuilding  but for strongman and bodybuilding ? """,not_hate
1046,rt : check out the #prolife movement's first in-depth analysis of abortion demographics,not_hate
1047,#economist says national #debt really $ 211 trillion : #ifiwereu #federal #job #libya #jbs #ukriots #us,not_hate
1048,he really seems to be a racist,not_hate
1049,america is 75 % white did you expect japanese to be well recorded ?,not_hate
1050,democratically  he won the presidency . end of issue . the dems have been trying to stop his agenda sin,not_hate
1051,potentially ? it's just another way ( ( ( they ) ) ) are trying to attack whites by polluting learning institutions .,hate
1052,#border patrol ordered to release illegals still soaking wet from rio grande via #immigration,hate
1053,you claim to be whiter than everybody  but call all white people nazis . a,not_hate
1054,via : france jihadis brother : hes not terrorist  we are muslims . we respect people . #tcot,not_hate
1055,white people of european decent are the new native north americans .,not_hate
1056,jason kessler getting attacked at his press conference today is further proof that there is no free speech for white people in america .,hate
1057,hitler is most popular ! !,not_hate
1058,fair = white supremacist hate . anti immigrant organization #bewarefair,hate
1059,you don't have a people  race is a fantasy  you are walking neurosis,not_hate
1060,it's been less than 2months after c'ville . talk about short memories . there are already jail cells and,not_hate
1061,what a great place to go to confirm one's own beliefs that white people are more altruistic !,not_hate
1062,wait  you just liked your own tweet ? oh  man . the white race is in trouble after all .,not_hate
1063,racist kkk cops shooting @ other cops is strategy of #alec clans to vilify ! otherwise  cameras will identify shooter !,hate
1064,we need everyone to keep winning . is right about that.we need milo to keep challenging at the campuses .,not_hate
1065,even a single allegation has been proved on asaram bapu ji ! pocso misused ! #protesttostopinjustice,not_hate
1066,i'd love to take on the pakistan ' lobby ' in delhi ; immi-aunties & leftists  chew them up & spit them in the gutter .,not_hate
1067,no religion says to kill all non believers . i hate them !,not_hate
1068,rep . steve king gets shamelessly racist or not | the occidental observer - white identity  interests  and culture,not_hate
1069,daca is and was a an illegal program to facilitate an amnesty program in order to make seem that amnesty is the only humane thing to do ! con,not_hate
1070,i don't care about charlottesville  the kkk  or white supremacy via,not_hate
1071,norway : town of 40 to get 550 refugees ! village not happy . in tibet they call this genocide,hate
1072,donald trump won't explain how muslim plan differs from nazis ' tracking of jews via #expeltheinvaders,hate
1073,they are mass purging like mad,hate
1074,kairana hindus join the elite club of kashmiri pandits and silence of liberals and even rw continues .,not_hate
1075,"rt  "" : super cool german officer puts "" "" neo-nazi "" "" stickers in police van | more : "" "" ; """,hate
1076,charity gives them less incentive to help themselves . white race = ruined . good job .,hate
1077,and it is about race . they hate him because he represents so much that is great about white men and wha,not_hate
1078,not racist  just retarded .,not_hate
1079,especially something made by white people for their own benefit  no less ? incomprehensible !,not_hate
1080,notte works for the university . do they condone this behavior ?,not_hate
1081,i am not defending hindus just out of nothing ... i am doing it as i know that i can do it .. a debt to my guru k n rao,not_hate
1082,white guilt cringe compilation via,not_hate
1083,"rt ' holocaust ' debate / comments / news  "" where death wears a smile "" "" ( 1985 ): does anyone have an electronic copy ... """,not_hate
1084,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too ghetto and too much work.",hate
1085,"rt unbelievable cruelty . watch the video if you can . :  "" #vegan #vegetarian #compassion #love #pets """,not_hate
1086,"the realist report :  "" holocaust "" "" museum receives $ 25 million donation """,not_hate
1087,you know why . jews run the media and promote ' white guilt ' to paralyze white power . idea of bad black guy undermines the narrative .,hate
1088,"rt  "" : russian nationalists plan annual march for nov 4 . : 30000- 50000 expected va "" "" """,not_hate
1089,.. all to be pathetic as them. especially jews,hate
1090,just need to stop all visas coming to us for a few months and clean the system until all illegals are out and then minimize the allowed,hate
1091,attn : all white people : here's your wake up call >,not_hate
1092,"rt . ugh .  "" disaffected republicans "" "" is a strangeand frankly problematicway to say inbred white trash ku klux klan hatemongers . """,not_hate
1093,ya know that james craig is a neanderthal evolutionary through back & an irrelevant jackin off jesus junkie bigoted breeder..like you,hate
1094,they eat white babies too,hate
1095,no burka? punishable by death! no witnesses to your rape? punishable by death! ur loyal to america? punishable by death! #noshariainamerica,hate
1096,another ( ( ( rabbi ) ) ) celebrates the destruction of the white race.it is time to wake up ! #whitegenocide,hate
1097,people who want peace should just start supporting rand paul & be done with it . losing a few social pro,not_hate
1098,"The ck suckers at #Twitter have permanently suspended “itsbs3” for suggesting an A-10 strike on invaders trying to enter our country from the southern border. I think this is why. No reason was given to me from the communist at Twitter. What a shame. Twitter is now run by and for leftist, gun-grabbing commies.",hate
1099,jumping people is not normal for white people .,hate
1100,the only racist are the people screaming racism !,not_hate
1101,douglasville is only thirty percent white,not_hate
1102,ethnic dutch a minority in big cities  so how do they integrate ? #swrm #minority #integrate via,hate
1103,ted cruzs wife heidi on task force which wrote building a north american community report aimed at abolishing america via,not_hate
1104,pegida is all about saving white race from onslaught of islam . hitler was saving his race from ill effects . his people voted 4him,hate
1105,build the wall around the white house .,not_hate
1106,i don't want him to draw first blood  just the last laugh,not_hate
1107,david duke : the real racism of the ethnic cleansing of european americans at universities via,not_hate
1108,"zog and its agents have, through their jungles of destructive regulations & inefficiencies, cheated us all of our nation's wealth & resource",hate
1109,like blaming jews for everything like white nationalists ?,hate
1110,it's okay to be white campaign - changed culture - massive exposure  tens of thousands of normies clicked on tweets  articles  tweeted and talked about it - media looked ridiculous for criticizing an effective style we can extend to our event activism,not_hate
1111,#protestpp coverage from des moines  ia,not_hate
1112,events held on private property and continued social media outreach are the way to go .,not_hate
1113,april 11933  judea declares war on germany boycott all german goods !,not_hate
1114,since they're white  i guess they're just misunderstood .,hate
1115,this is trivial . best looking man in the world ? this is nothing to lose sleep over . my point was lately  european americans act like they aren't in charge anymore . and so anything trivial triggers a reaction,not_hate
1116,it's not that they don't  it's the extremes that left wing media are willing to go to now  i mean come on ...,not_hate
1117,a haunting look back at the national socialists ' most famous architecture via,not_hate
1118,legal group pursues #plannedparenthood for fraud in several states .,not_hate
1119,fair immigration is a hate group run by racist white supremacists . check them out . this is one ugly group .,not_hate
1120,is the head of the suspected black supremacist group . has to make multi accounts to spread his hate for white folks just like kkk,not_hate
1121,"rt  "" : does the kkk .. hate black animals / pets ? .. since they not white ? "" "" ? """,not_hate
1122,can we do the same to louis ck ? he's racist . his act says how being white is better than not being white . much better .,not_hate
1123,video : black teens beat white motorist to death with hammer screaming kill the white people via,hate
1124,and with christians persecuting muslims ... the persecution is mutual  rather than taking sides you should be opposing both .,not_hate
1125,havent antifa already declared themselvs the initiators of force ? we cant have a voluntary free market society with social defectors can we ?,not_hate
1126,"- politics better because my family is swedish and german  my  "" homelands "" "" are being raped due to communist traitors and moral weakness . yes . """,hate
1127,i took this haunting footage of a slaughterhouse-bound truck full of pigs  including this one who locked eyes with me for a full minute . rt !,hate
1128,um ... then why is he having to appeal to the supreme court ? oh ! because he was convicted .,not_hate
1129,the level of evil and plots hatched against white nationalists and similar people should inform us of t,not_hate
1130,elin krantz : just another dead white liberal female raped to death by non-white via,hate
1131,congrats ! mt so proud of my sister for accepting another internship at this summer !,not_hate
1132,how about a fund for the victims of these illegal immigrants? wouldn't that be more proper??,hate
1133,natalie portman tells jews to stop talking about the holocaust so much | full story :,not_hate
1134,nightclubs struggling to keep open as young german women now too afraid to go out at night,not_hate
1135,why do jews want access to all white countries hey ?,hate
1136,no way . don't get #firedforfaith - keep your bigotry on the inside . don't push that bs on subordinates . #march4marriage,not_hate
1137,yea it's just a coincidence that those lawyers worked for fusion gps and fusion gps is on the payroll of democrats . yeah nothing to see here,not_hate
1138,civil war was a product of the negotiations between the founders . our nation has progressed beyond those racist beliefs of white superiority,not_hate
1139,i heard a rumour that he was connected to antifa .,not_hate
1140,i stand 4 marriage  too . but also pray for non-trads to come to christ .,not_hate
1141,i'm not a white supremacist . you're not superior to anyone .,not_hate
1142,because y'all think he's white cause he is,not_hate
1143,"it most certain is when you seem to designate any gathering of white people as  "" supremacists . "" "" """,not_hate
1144,fair is a hate group see southern poverty law center . white supremacists .,not_hate
1145,. explains the significant decline in abortions - #prolife #theyfeelpain,not_hate
1146,fix your own countries . don't come leech off of ours . #buildthewall #endimmigration #altright #identitarian,hate
1147,invisible empire - ku klux klan t-shirt from the white resister : via,not_hate
1148,now austria says it will likely redesign adolf hitler's house  not tear it down via,not_hate
1149,cut all fedfunds to sanctuary cities. arrest mayors violating fedlaw. check their bank accounts for illegal donations. contact,hate
1150,"it's called  "" white flight . "" "" """,not_hate
1151,"rt al-azhar complains of  "" zionist plot "" "" to defame islam  divide arab world #islam #islamophobia """,not_hate
1152,""" evolution is racist against whites "" "" please explain how a scientific phenomenon can be racist . """,not_hate
1153,agreed . the white race got too selfish and stopped having kids in exchange for materialism . now they're done .,hate
1154,thats stupid and ignorance attacking mix race couples how about u let people live there lives and there is no white genocide,not_hate
1155,hi  we specialise in money - fantastic program on monetary reforms-you will love it . - join national socialist party,not_hate
1156,"i don't feel sorry for him. he's now a twisted, violent antifa. filth.",hate
1157,more south indian names tumble out of panama papers closet,not_hate
1158,depends how you define alt lite . if by alt lite you mean civic nationalists  yeah .,not_hate
1159,that's not what you said . you said it was racist to think white lives matter,not_hate
1160,: black man openly fantasizes about slaughtering white girls during race war ( video ),hate
1161,: you are an inspiration  and probably the world's leading authority on islam - i'm including muslims .,not_hate
1162,india largely looted by oxford / lse educated people in the past !,not_hate
1163,protest the splc again  and see if antifa don't react .,not_hate
1164,confirm asap ! immigration is out of control! re-instate legal procedures for immigration & data bases!,hate
1165,fcken video is shocking  thats what they think of white  then shudnt b in country . remember when nordic countries were white,not_hate
1166,"i hope it leads to  "" white genocide "" ""  and i'm white ! """,hate
1167,the hostility and contempt the jew has for the white man and his civilization cannot be more obvious . jews are openly at war with whites,hate
1168,you would never ask a question like this to a charity specifically contributing to jews or those in india  asia  or africa . you know is based on building up european americans . there is absolutely nothing wrong with that and they owe nobody an explanation .,hate
1169,time to band together and get sickening vocal. whatever it takes to stop this garbage and the carriers of garbage. t,hate
1170,seriously doubt you want me to start linking violence by #antifa .,not_hate
1171,: actually if you stand up to antifa you get legislation condemning you in the halls of gop congress and signed by,not_hate
1172,you and your hate are not welcome here . we will drive you out . there is no place for white supremacy in the world and especially not msu,not_hate
1173,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,hate
1174,from china to india to egypt to meso america  all ancient white civilizations were destroyed by diversity .,hate
1175,female officer shot dead in paris by african wielding assault rifle and bullet-proof vest ',not_hate
1176,"poland, japan, hungaryno muslims, no jihad!",hate
1177,i thought with statues gone people would sing and hold hands under a rainbow . are you saying racism still exists ?,not_hate
1178,"this is the most ridiculous small sighted propagandha i have ever seen, go fuck yourselves",hate
1179,it's a scientific fact that the white race is superior . #opkkk,hate
1180,you bet usa needs borders ! we need to protect us jobs / citizens  stop passing drugs etc ! ! trump will get a wall !,hate
1181,privilege is earned not inherited . the white race as it is called is not born into it .,not_hate
1182,switzerland : nationalist party wins highest vote percentage ever recorded | read more :,not_hate
1183,isis  kkk  gop  even nazis all claim to do god's work .,not_hate
1184,@ tn-brahman cm or an dalit cm-they don ` t care caste but ability .. thanks to tn radicle media which has upgraded them,not_hate
1185,whites and blacks commit mass shootings proportionate to their shares of the pop . asians are only overrepresented group,not_hate
1186,most abortions are minoritiesi'm very surprised ur white male christian organisation is against um,not_hate
1187,: white genocide accelerates in sweden : university removes all portaits of white male professors,hate
1188,cruz crew : georgia illustrates why you arent takenseriously,not_hate
1189,not true . slavery had been dead in europe for 1k years until blacks corrupted whites with t,hate
1190,should be retitledwhy decades of self-loathing has an impacted whites and how you can get them under control by encouraging it,hate
1191,"in a bronze age conflict, how long would high iq low t prog europe survive ?",hate
1192,expulsion from human race though,hate
1193,so you're claiming he's no better than the #blacklivesmatter racist hate group ?,hate
1194,i thank and applaud you for highlighting white genocide in sa . please continue - they've no escape and no future . no help .,hate
1195,i'm white thank god,hate
1196,it is the frequency of the corruption that varies across racial lines,not_hate
1197,stop teaching hate to children bc they deserve hope of a peaceful & prosper life  there is no future in hate,not_hate
1198,the white race has the launch codes . what else really matters ?,not_hate
1199,the beast as saint : the truth about martin luther king jr . #swrm via,hate
1200,i bet this is one of those ' academics ' who thinks only whites can be racist,not_hate
1201,... contrast white pols saying sessions is racist and black pastors saying he's not !,not_hate
1202,What do brick sidewalks and fat women have in common They both get laid by mexicans,hate
1203,i find the problem more with the men they attract to the alt right more so than the women ar youtubers .,not_hate
1204,1 / are we raising racists illustrates everything that is wrong with our media and education system,not_hate
1205,canada : man jailed for no more muslims graffiti,not_hate
1206,im not a white supremacist . its like ive been saying ... i know there are people like thatim not one of themits racist to keep painting me w an ideology i not only despise  but have been fighting against my whole life !,not_hate
1207,what the fuhrer said about jew communists came to pass. they are the parasites of the earth.,hate
1208,the average fortune 500 ceo lives in a $ 14 million home while the average worker is struggling to make payments on their homes . #greed,not_hate
1209,i get called racist all the time  par for the course being white .,not_hate
1210,"yes, it's so simple!this is why the middle east and africa are so peaceful. no evil white people!",hate
1211,you apparently think it's racist to care about white lives . that says a lot about you,not_hate
1212,government official compares christian to nazis for declining to help with same-sex wedding .,not_hate
1213,: white students turned away from anti-racism seminar for being white,not_hate
1214,trump budget cuts $ 3 million from holocaust museum via,hate
1215,i hope ur watching #kkk on and seeing how appalled the people of twitter are ! #noplaceforhate,not_hate
1216,kkk would get their butts handed to em by the thugs this ain't the old days .,not_hate
1217,: whores of babylon : lena dunham celebrates white genocide via #whitegenocide #waronwhites,hate
1218,"I just think that the feminist movement glorifies obesity. It should focus on being healthy, because what it's doing now is just as bad as the mainstream media!",hate
1219,"tuskegee, the home of black pilots and scientists, is incapable of sustaining a wal-mart or a hotel #thetriggering",hate
1220,thanks for the great post chelsea ! be sure to follow for #prolife updates from .,not_hate
1221,so you like black guys and your white,hate
1222,of course they are . these antifa kids are the people who get beat up in life and are trying,not_hate
1223,nobody's advocating for this on the alt-right . you've been misinformed .,not_hate
1224,the heritage not hate crowd wants new monuments . this will make you really happy !,not_hate
1225,what about the terrorism white people have caused like the .,not_hate
1226,#reginalddennyday #wpww #whitegenocide #whitegenocide #antiracisthitler #gaza,hate
1227,"what is a  "" race "" "" ? how do you determine who is "" "" white "" "" or "" "" off-white "" "" ? """,not_hate
1228,heard there were slingshots at police . antifa crossed i - 5 bridge into vancouver after pa,not_hate
1229,i am quoting it right from the koran  it is in black and white ?,not_hate
1230,why not love hate ? the donald loves hate . white nationalists love hate . let's love hate !,hate
1231,the antifa are claiming someone on the street yelled directions to fields .,not_hate
1232,"i was going to go poster the local synagogue with these, hail victory my fellow fashy goys! teehee",hate
1233,88 % of rapes are not interracial . so white men are systemically targeting white females .,not_hate
1234,: #frcshooting interviewed tony perkins president who said #frc staff is praying fo ...,not_hate
1235,white girl shot to death for fun by black racist murders via,hate
1236,i disagree with people who think it's racist to want kids & grandkids to look like you,not_hate
1237,uk : racist black man punches pregnant white girl in stomach as onlookers watch via,hate
1238,new mexico used to give them id's and that allowed them to do whatever they wanted . very bad idea,hate
1239,> a uniquely american people & history . globalists hate the south because it is american . we're all southrons .,hate
1240,is white so how is this racist ?,not_hate
1241,reminder : our talk radio show is later today and we hope you'll join us ! #politics #news,not_hate
1242,"blood is calling, send this traitor srk to suck taliban and dance with ghunghroo in jehadi parties",hate
1243,in an effort to kill jews  glenn miller gunned down a 14 - year-old white kid and his grandpa,not_hate
1244,right . whites allowed us to take over all their important institutions  and whine about it .,not_hate
1245,charlottesville is a beautiful city  it's a bit too liberal for me but the land and people around the city are great .,not_hate
1246,just contacted my state legislators to urge them to pass it in ga . unfortunately  govern,not_hate
1247,white supremacists are a bigger threat to the us than radical islam,not_hate
1248,this is a fake christian,not_hate
1249,watch ur mouth pesent. all they know is i love to kill,hate
1250,milo is done . spencer is right . this presser was his last chance and he wasn't defiant enough .,not_hate
1251,"this is a battle amongst white people as to who is a  "" good "" "" white person versus who is a "" "" bad "" "" white person nothing to do with us black people """,not_hate
1252,the point of optics is to influence without arousing resistance,not_hate
1253,what is entry level social media pay at the kremlin ? what shifts are available ?,not_hate
1254,your argument that europeans only exist as individuals and no broader culture exi,not_hate
1255,"don't worry, goy, the jews will take good care of you. #truthishatespeech",hate
1256,thanks for proving our point for us . white identity = hate to these people which only proves they hate us .,not_hate
1257,today  held two major flash mob demonstrations with richard and mike.unannounced  no antifa  no police betrayals .,not_hate
1258,same tired anti-white rhetoric.some of our people have been so brain washed into denigrating their own race .,hate
1259,solution all white go home to the white homeland of europe no more immigration,not_hate
1260,no  they didn't need anything related to hilary  they needed only awakening the racist white population that put him in power  sad ...,not_hate
1261,8/ this may not bring victory but it can at least delay some developments . also as people start getting involved politically they will be,not_hate
1262,has the media digging for real race stats . use this one from,not_hate
1263,i love being white va,not_hate
1264,modi takes new york by storm . stuns with his candour and positivism . makes one proud of being indian .,not_hate
1265,Wanna hear a joke? Black Lives Matter,hate
1266,antifa is clearly communist . they are quite the recruiting tool for the alt-right .,not_hate
1267,i'd like to hear their explanation on how white supremacy harms white people .,hate
